No.;Layer;Latency [ms];Energy [mJ]
1;/conv1/Conv;3.6388800000000003;0.4134326118925661
2;/layer1/layer1.0/conv1/Conv;0.34656;0.10925837541121523
3;/layer1/layer1.0/conv2/Conv;2.0793600000000003;0.45044475850287985
4;/layer1/layer1.0/conv3/Conv;1.38624;0.2827247932208569
5;/layer1/layer1.0/downsample/downsample.0/Conv;1.38624;0.2827247932208569
6;/layer1/layer1.1/conv1/Conv;1.38624;0.42183824478019966
7;/layer1/layer1.1/conv2/Conv;2.0793600000000003;0.45044475850287985
8;/layer1/layer1.1/conv3/Conv;1.38624;0.2827247932208569
9;/layer1/layer1.2/conv1/Conv;1.38624;0.42183824478019966
10;/layer1/layer1.2/conv2/Conv;2.0793600000000003;0.45044475850287985
11;/layer1/layer1.2/conv3/Conv;1.38624;0.2827247932208569
12;/layer2/layer2.0/conv1/Conv;2.77248;0.5602842785277119
13;/layer2/layer2.0/conv2/Conv;3.2294400000000003;0.9618803171116581
14;/layer2/layer2.0/conv3/Conv;2.15296;0.4458371727023508
15;/layer2/layer2.0/downsample/downsample.0/Conv;4.30592;0.9947719770653407
16;/layer2/layer2.1/conv1/Conv;2.15296;0.4647031427345598
17;/layer2/layer2.1/conv2/Conv;3.2294400000000003;0.893432605545443
18;/layer2/layer2.1/conv3/Conv;2.15296;0.4458371727023508
19;/layer2/layer2.2/conv1/Conv;2.15296;0.4647031427345598
20;/layer2/layer2.2/conv2/Conv;3.2294400000000003;0.893432605545443
21;/layer2/layer2.2/conv3/Conv;2.15296;0.4458371727023508
22;/layer2/layer2.3/conv1/Conv;2.15296;0.4647031427345598
23;/layer2/layer2.3/conv2/Conv;3.2294400000000003;0.893432605545443
24;/layer2/layer2.3/conv3/Conv;2.15296;0.4458371727023508
25;/layer3/layer3.0/conv1/Conv;4.30592;0.8980002126959417
26;/layer3/layer3.0/conv2/Conv;2.7648;0.6612603422948019
27;/layer3/layer3.0/conv3/Conv;1.536;0.40601118669919195
28;/layer3/layer3.0/downsample/downsample.0/Conv;3.072;0.8170946705545648
29;/layer3/layer3.1/conv1/Conv;1.8432;0.3324830107104482
30;/layer3/layer3.1/conv2/Conv;2.7648;0.6040137543344563
31;/layer3/layer3.1/conv3/Conv;1.536;0.40601118669919195
32;/layer3/layer3.2/conv1/Conv;1.8432;0.3324830107104482
33;/layer3/layer3.2/conv2/Conv;2.7648;0.6040137543344563
34;/layer3/layer3.2/conv3/Conv;1.536;0.40601118669919195
35;/layer3/layer3.3/conv1/Conv;1.8432;0.3324830107104482
36;/layer3/layer3.3/conv2/Conv;2.7648;0.6040137543344563
37;/layer3/layer3.3/conv3/Conv;1.536;0.40601118669919195
38;/layer3/layer3.4/conv1/Conv;1.8432;0.3324830107104482
39;/layer3/layer3.4/conv2/Conv;2.7648;0.6040137543344563
40;/layer3/layer3.4/conv3/Conv;1.536;0.40601118669919195
41;/layer3/layer3.5/conv1/Conv;1.8432;0.3324830107104482
42;/layer3/layer3.5/conv2/Conv;2.7648;0.6040137543344563
43;/layer3/layer3.5/conv3/Conv;1.536;0.40601118669919195
44;/layer4/layer4.0/conv1/Conv;3.6864;0.6270770465127558
45;/layer4/layer4.0/conv2/Conv;3.9321599999999997;0.9859723057720499
46;/layer4/layer4.0/conv3/Conv;2.62144;0.45035744432543773
47;/layer4/layer4.0/downsample/downsample.0/Conv;5.24288;1.008005738725376
48;/layer4/layer4.1/conv1/Conv;2.62144;0.44246643604911207
49;/layer4/layer4.1/conv2/Conv;3.9321599999999997;0.8520780783392058
50;/layer4/layer4.1/conv3/Conv;2.62144;0.45035744432543773
51;/layer4/layer4.2/conv1/Conv;2.62144;0.44246643604911207
52;/layer4/layer4.2/conv2/Conv;3.9321599999999997;0.8520780783392058
53;/layer4/layer4.2/conv3/Conv;2.62144;0.45035744432543773
54;/fc/Gemm;0.04096;0.267262307946651
