0,0,8,0.0,3.09174,0.0,24.73392,0.0,0.0,12.25824,0.0,0.0,49.03296,0.0,12.04224,0.0,0.0,24.08448,52.30592,0.0,0.7356310693110925,0.0,8.199683500764325,0.0,0.0,3.985236392094536,0.0,0.0,7.314318274080019,0.0,3.205287420448827,0.0,0.0,6.530013880129976,31.188963652811267,0.0,0.0,0.0,0.41223400000000004,0.0,0.10215399999999998,0.204306,0.204306,0.0,0.0,0.0,0.100354,0.100354,0.0,0.100354,0.0,0.0,0.0,0.0,0.00013594883703040004,0.0,8.348188326399999e-06,3.3392426419199994e-05,3.3392426419199994e-05,0.0,0.0,0.0,8.0565796864e-06,8.0565796864e-06,0.0,8.0565796864e-06,0.0,input,/features/features.0/Conv,/features/features.0/Conv,/features/features.2/Conv,/features/features.2/Conv,/features/features.4/MaxPool,/features/features.5/Conv,/features/features.6/Relu,/features/features.6/Relu,/features/features.7/Conv,/features/features.7/Conv,/features/features.10/Conv,/features/features.11/Relu,/features/features.11/Relu,/features/features.13/Relu,1,1,1,3,1,1,3,2,1,2,1,3,1,2,3,3,178.773562,61.1593694412573,5.732046542383669,1.2240620000000002,0.00023525161725440006,0.7872314453125,nondom
1,0,8,0.0,3.09174,0.0,24.73392,0.0,0.0,12.25824,0.0,0.0,0.0,0.0,36.55872,0.0,0.0,24.08448,52.30592,0.0,0.7356310693110925,0.0,8.199683500764325,0.0,0.0,3.985236392094536,0.0,0.0,0.0,0.0,11.219315426759135,0.0,0.0,6.530013880129976,31.188963652811267,0.0,0.0,0.0,0.41223400000000004,0.0,0.10215399999999998,0.204306,0.204306,0.0,0.0,0.0,0.100354,0.100354,0.0,0.100354,0.0,0.0,0.0,0.0,0.00013594883703040004,0.0,8.348188326399999e-06,3.3392426419199994e-05,3.3392426419199994e-05,0.0,0.0,0.0,8.0565796864e-06,8.0565796864e-06,0.0,8.0565796864e-06,0.0,input,/features/features.0/Conv,/features/features.0/Conv,/features/features.2/Conv,/features/features.2/Conv,/features/features.4/MaxPool,/features/features.5/Conv,/features/features.6/Relu,/features/features.6/Relu,/features/features.6/Relu,/features/features.6/Relu,/features/features.10/Conv,/features/features.11/Relu,/features/features.11/Relu,/features/features.13/Relu,1,1,1,3,1,1,3,1,1,2,1,3,1,1,3,3,154.257082,61.859079173487586,6.669277466485546,1.2240620000000002,0.00023525161725440006,0.7872314453125,nondom
2,0,8,0.0,2.3188050000000002,0.0,24.73392,0.0,0.0,12.25824,0.0,0.0,49.03296,0.0,12.04224,0.0,0.0,24.08448,52.30592,0.0,0.7798301858550749,0.0,8.199683500764325,0.0,0.0,3.985236392094536,0.0,0.0,7.314318274080019,0.0,3.205287420448827,0.0,0.0,6.530013880129976,31.188963652811267,0.0,0.0,0.0,0.41223400000000004,0.0,0.10215399999999998,0.204306,0.204306,0.0,0.0,0.0,0.100354,0.100354,0.0,0.100354,0.0,0.0,0.0,0.0,0.00013594883703040004,0.0,8.348188326399999e-06,3.3392426419199994e-05,3.3392426419199994e-05,0.0,0.0,0.0,8.0565796864e-06,8.0565796864e-06,0.0,8.0565796864e-06,0.0,input,/features/features.0/Conv,/features/features.0/Conv,/features/features.2/Conv,/features/features.2/Conv,/features/features.4/MaxPool,/features/features.5/Conv,/features/features.6/Relu,/features/features.6/Relu,/features/features.7/Conv,/features/features.7/Conv,/features/features.10/Conv,/features/features.11/Relu,/features/features.11/Relu,/features/features.13/Relu,1,2,1,3,1,1,3,2,1,2,1,3,1,1,3,3,178.000627,61.203568557801276,5.732046542383669,1.2240620000000002,0.00023525161725440006,0.787353515625,nondom
3,0,8,0.0,2.3188050000000002,0.0,24.73392,0.0,0.0,12.25824,0.0,0.0,0.0,0.0,36.55872,0.0,0.0,24.08448,52.30592,0.0,0.7798301858550749,0.0,8.199683500764325,0.0,0.0,3.985236392094536,0.0,0.0,0.0,0.0,11.219315426759135,0.0,0.0,6.530013880129976,31.188963652811267,0.0,0.0,0.0,0.41223400000000004,0.0,0.10215399999999998,0.204306,0.204306,0.0,0.0,0.0,0.100354,0.100354,0.0,0.100354,0.0,0.0,0.0,0.0,0.00013594883703040004,0.0,8.348188326399999e-06,3.3392426419199994e-05,3.3392426419199994e-05,0.0,0.0,0.0,8.0565796864e-06,8.0565796864e-06,0.0,8.0565796864e-06,0.0,input,/features/features.0/Conv,/features/features.0/Conv,/features/features.2/Conv,/features/features.2/Conv,/features/features.4/MaxPool,/features/features.5/Conv,/features/features.6/Relu,/features/features.6/Relu,/features/features.6/Relu,/features/features.6/Relu,/features/features.10/Conv,/features/features.11/Relu,/features/features.11/Relu,/features/features.13/Relu,1,2,1,3,1,1,3,1,1,2,1,3,1,1,3,3,153.484147,61.903278290031565,6.669277466485546,1.2240620000000002,0.00023525161725440006,0.787353515625,nondom
4,0,7,0.0,3.09174,0.0,0.0,0.0,49.46784,12.25824,0.0,0.0,49.03296,0.0,12.04224,0.0,24.08448,0.0,52.30592,0.0,0.7356310693110925,0.0,0.0,0.0,7.508835430836529,3.985236392094536,0.0,0.0,7.314318274080019,0.0,3.205287420448827,0.0,6.530013880129976,0.0,31.188963652811267,0.0,0.0,0.0,0.0,0.0,0.10215399999999998,0.204306,0.204306,0.0,0.0,0.0,0.100354,0.100354,0.100354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.348188326399999e-06,3.3392426419199994e-05,3.3392426419199994e-05,0.0,0.0,0.0,8.0565796864e-06,8.0565796864e-06,8.0565796864e-06,0.0,0.0,input,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.1/Relu,/features/features.4/MaxPool,/features/features.5/Conv,/features/features.6/Relu,/features/features.6/Relu,/features/features.7/Conv,/features/features.7/Conv,/features/features.10/Conv,/features/features.11/Relu,/features/features.12/Conv,/features/features.13/Relu,1,1,1,1,1,2,3,2,1,2,1,3,1,3,3,3,203.09524800000003,60.46838542249247,6.678963082966613,0.811828,9.9302780224e-05,0.7872314453125,nondom
5,0,7,0.0,3.09174,0.0,0.0,0.0,49.46784,12.25824,0.0,0.0,0.0,0.0,36.55872,0.0,0.0,24.08448,52.30592,0.0,0.7356310693110925,0.0,0.0,0.0,7.508835430836529,3.985236392094536,0.0,0.0,0.0,0.0,11.219315426759135,0.0,0.0,6.530013880129976,31.188963652811267,0.0,0.0,0.0,0.0,0.0,0.10215399999999998,0.204306,0.204306,0.0,0.0,0.0,0.100354,0.100354,0.0,0.100354,0.0,0.0,0.0,0.0,0.0,0.0,8.348188326399999e-06,3.3392426419199994e-05,3.3392426419199994e-05,0.0,0.0,0.0,8.0565796864e-06,8.0565796864e-06,0.0,8.0565796864e-06,0.0,input,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.4/MaxPool,/features/features.5/Conv,/features/features.6/Relu,/features/features.6/Relu,/features/features.6/Relu,/features/features.6/Relu,/features/features.10/Conv,/features/features.11/Relu,/features/features.11/Relu,/features/features.13/Relu,1,1,1,1,1,2,3,2,1,2,1,3,1,1,3,3,178.578768,61.16809515472276,7.98675093860297,0.811828,9.9302780224e-05,0.7872314453125,nondom
6,0,6,0.0,3.09174,0.0,24.73392,0.0,0.0,24.51648,0.0,0.0,49.03296,0.0,12.04224,0.0,0.0,24.08448,52.30592,0.0,0.7356310693110925,0.0,8.199683500764325,0.0,0.0,3.409082134084673,0.0,0.0,7.314318274080019,0.0,3.205287420448827,0.0,0.0,6.530013880129976,31.188963652811267,0.0,0.0,0.0,0.41223400000000004,0.0,0.10215399999999998,0.0,0.0,0.0,0.0,0.0,0.100354,0.100354,0.0,0.100354,0.0,0.0,0.0,0.0,0.00013594883703040004,0.0,8.348188326399999e-06,0.0,0.0,0.0,0.0,0.0,8.0565796864e-06,8.0565796864e-06,0.0,8.0565796864e-06,0.0,input,/features/features.0/Conv,/features/features.0/Conv,/features/features.2/Conv,/features/features.2/Conv,/features/features.4/MaxPool,/features/features.5/Conv,/features/features.6/Relu,/features/features.6/Relu,/features/features.7/Conv,/features/features.7/Conv,/features/features.10/Conv,/features/features.11/Relu,/features/features.11/Relu,/features/features.13/Relu,1,1,1,3,1,2,2,2,1,2,1,3,1,1,3,3,190.62319000000002,60.58314839839459,5.355727414897491,0.8154500000000002,0.00016846676441600004,0.7872314453125,nondom
7,0,6,0.0,3.09174,0.0,24.73392,0.0,0.0,24.51648,0.0,0.0,0.0,0.0,36.55872,0.0,0.0,24.08448,52.30592,0.0,0.7356310693110925,0.0,8.199683500764325,0.0,0.0,3.409082134084673,0.0,0.0,0.0,0.0,11.219315426759135,0.0,0.0,6.530013880129976,31.188963652811267,0.0,0.0,0.0,0.41223400000000004,0.0,0.10215399999999998,0.0,0.0,0.0,0.0,0.0,0.100354,0.100354,0.0,0.100354,0.0,0.0,0.0,0.0,0.00013594883703040004,0.0,8.348188326399999e-06,0.0,0.0,0.0,0.0,0.0,8.0565796864e-06,8.0565796864e-06,0.0,8.0565796864e-06,0.0,input,/features/features.0/Conv,/features/features.0/Conv,/features/features.2/Conv,/features/features.2/Conv,/features/features.4/MaxPool,/features/features.5/Conv,/features/features.6/Relu,/features/features.6/Relu,/features/features.6/Relu,/features/features.6/Relu,/features/features.10/Conv,/features/features.11/Relu,/features/features.11/Relu,/features/features.13/Relu,1,1,1,3,1,2,2,2,1,2,1,3,1,1,3,3,166.10671,61.28285813062488,6.165246358312281,0.8154500000000002,0.00016846676441600004,0.7872314453125,nondom
8,0,6,0.0,3.09174,0.0,0.0,0.0,49.46784,24.51648,0.0,0.0,49.03296,0.0,12.04224,0.0,0.0,24.08448,204.43136,0.0,0.7356310693110925,0.0,0.0,0.0,7.508835430836529,3.409082134084673,0.0,0.0,7.314318274080019,0.0,3.205287420448827,0.0,0.0,6.530013880129976,30.436214590233863,0.0,0.0,0.0,0.0,0.0,0.10215399999999998,0.0,0.0,0.0,0.0,0.0,0.100354,0.100354,0.0,0.100354,2e-06,0.0,0.0,0.0,0.0,0.0,8.348188326399999e-06,0.0,0.0,0.0,0.0,0.0,8.0565796864e-06,8.0565796864e-06,0.0,8.0565796864e-06,0.0,input,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.4/MaxPool,/features/features.5/Conv,/features/features.6/Relu,/features/features.6/Relu,/features/features.7/Conv,/features/features.7/Conv,/features/features.10/Conv,/features/features.11/Relu,/features/features.11/Relu,/features/features.13/Relu,1,1,1,1,1,2,2,2,1,2,1,3,1,1,3,1,367.070318,59.13941531705236,2.7272695041360406,0.40321799999999997,3.25179273856e-05,0.7872314453125,nondom
9,0,6,0.0,2.3188050000000002,0.0,49.46784,0.0,0.0,12.25824,0.0,0.0,49.03296,0.0,12.04224,0.0,0.0,24.08448,52.30592,0.0,0.7798301858550749,0.0,7.508835430836529,0.0,0.0,3.985236392094536,0.0,0.0,7.314318274080019,0.0,3.205287420448827,0.0,0.0,6.530013880129976,31.188963652811267,0.0,0.0,0.0,0.0,0.0,0.0,0.204306,0.204306,0.0,0.0,0.0,0.100354,0.100354,0.0,0.100354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3392426419199994e-05,3.3392426419199994e-05,0.0,0.0,0.0,8.0565796864e-06,8.0565796864e-06,0.0,8.0565796864e-06,0.0,input,/features/features.0/Conv,/features/features.0/Conv,/features/features.2/Conv,/features/features.2/Conv,/features/features.4/MaxPool,/features/features.5/Conv,/features/features.6/Relu,/features/features.6/Relu,/features/features.7/Conv,/features/features.7/Conv,/features/features.10/Conv,/features/features.11/Relu,/features/features.11/Relu,/features/features.13/Relu,1,2,1,2,1,2,3,2,1,2,1,3,1,1,3,3,202.22015900000002,60.51257619084812,6.678963082966613,0.7096740000000001,9.09545918976e-05,0.787353515625,nondom
