No.;Layer;Latency [ms];Energy [mJ]
1;/conv1/Conv;3.6388800000000003;0.4134326118925661
2;/layer1/layer1.0/conv1/Conv;2.0793600000000003;0.45044475850287985
3;/layer1/layer1.0/conv2/Conv;2.0793600000000003;0.45044475850287985
4;/layer1/layer1.1/conv1/Conv;2.0793600000000003;0.45044475850287985
5;/layer1/layer1.1/conv2/Conv;2.0793600000000003;0.45044475850287985
6;/layer1/layer1.2/conv1/Conv;2.0793600000000003;0.45044475850287985
7;/layer1/layer1.2/conv2/Conv;2.0793600000000003;0.45044475850287985
8;/layer2/layer2.0/conv1/Conv;1.6147200000000002;0.4729290547103778
9;/layer2/layer2.0/conv2/Conv;3.2294400000000003;0.893432605545443
10;/layer2/layer2.0/downsample/downsample.0/Conv;0.26912;0.0894358955869054
11;/layer2/layer2.1/conv1/Conv;3.2294400000000003;0.893432605545443
12;/layer2/layer2.1/conv2/Conv;3.2294400000000003;0.893432605545443
13;/layer2/layer2.2/conv1/Conv;3.2294400000000003;0.893432605545443
14;/layer2/layer2.2/conv2/Conv;3.2294400000000003;0.893432605545443
15;/layer2/layer2.3/conv1/Conv;3.2294400000000003;0.893432605545443
16;/layer2/layer2.3/conv2/Conv;3.2294400000000003;0.893432605545443
17;/layer3/layer3.0/conv1/Conv;1.1520000000000001;0.4220191227381387
18;/layer3/layer3.0/conv2/Conv;2.7648;0.6040137543344563
19;/layer3/layer3.0/downsample/downsample.0/Conv;0.192;0.06257695337297689
20;/layer3/layer3.1/conv1/Conv;2.7648;0.6040137543344563
21;/layer3/layer3.1/conv2/Conv;2.7648;0.6040137543344563
22;/layer3/layer3.2/conv1/Conv;2.7648;0.6040137543344563
23;/layer3/layer3.2/conv2/Conv;2.7648;0.6040137543344563
24;/layer3/layer3.3/conv1/Conv;2.7648;0.6040137543344563
25;/layer3/layer3.3/conv2/Conv;2.7648;0.6040137543344563
26;/layer3/layer3.4/conv1/Conv;2.7648;0.6040137543344563
27;/layer3/layer3.4/conv2/Conv;2.7648;0.6040137543344563
28;/layer3/layer3.5/conv1/Conv;2.7648;0.6040137543344563
29;/layer3/layer3.5/conv2/Conv;2.7648;0.6040137543344563
30;/layer4/layer4.0/conv1/Conv;1.9660799999999998;0.4359796003506763
31;/layer4/layer4.0/conv2/Conv;3.9321599999999997;0.8520780783392058
32;/layer4/layer4.0/downsample/downsample.0/Conv;0.32768;0.07348639291451689
33;/layer4/layer4.1/conv1/Conv;3.9321599999999997;0.8520780783392058
34;/layer4/layer4.1/conv2/Conv;3.9321599999999997;0.8520780783392058
35;/layer4/layer4.2/conv1/Conv;3.9321599999999997;0.8520780783392058
36;/layer4/layer4.2/conv2/Conv;3.9321599999999997;0.8520780783392058
37;/fc/Gemm;0.01024;0.06694386535733643
