No.;Layer;Latency [ms];Energy [mJ]
1;/conv1/Conv;1.8194400000000002;0.45218195996425037
2;/layer1/layer1.0/conv1/Conv;0.34656;0.10816109136934535
3;/layer1/layer1.0/conv2/Conv;2.0793600000000003;0.5211563824161014
4;/layer1/layer1.0/conv3/Conv;1.38624;0.3014961382471588
5;/layer1/layer1.0/downsample/downsample.0/Conv;1.38624;0.3014961382471588
6;/layer1/layer1.1/conv1/Conv;1.38624;0.32974757211459554
7;/layer1/layer1.1/conv2/Conv;2.0793600000000003;0.5211563824161014
8;/layer1/layer1.1/conv3/Conv;1.38624;0.3014961382471588
9;/layer1/layer1.2/conv1/Conv;1.38624;0.32974757211459554
10;/layer1/layer1.2/conv2/Conv;2.0793600000000003;0.5211563824161014
11;/layer1/layer1.2/conv3/Conv;1.38624;0.3014961382471588
12;/layer2/layer2.0/conv1/Conv;2.0793600000000003;0.7607847347668332
13;/layer2/layer2.0/conv2/Conv;1.6147200000000002;1.0084844463267248
14;/layer2/layer2.0/conv3/Conv;1.07648;0.4652828323300409
15;/layer2/layer2.0/downsample/downsample.0/Conv;2.15296;0.9103359446984818
16;/layer2/layer2.1/conv1/Conv;1.07648;0.4849896586738077
17;/layer2/layer2.1/conv2/Conv;1.6147200000000002;0.9397349186449317
18;/layer2/layer2.1/conv3/Conv;1.07648;0.4652828323300409
19;/layer2/layer2.2/conv1/Conv;1.07648;0.4849896586738077
20;/layer2/layer2.2/conv2/Conv;1.6147200000000002;0.9397349186449317
21;/layer2/layer2.2/conv3/Conv;1.07648;0.4652828323300409
22;/layer2/layer2.3/conv1/Conv;1.07648;0.4849896586738077
23;/layer2/layer2.3/conv2/Conv;1.6147200000000002;0.9397349186449317
24;/layer2/layer2.3/conv3/Conv;1.07648;0.4652828323300409
25;/layer3/layer3.0/conv1/Conv;2.15296;0.9402476882528296
26;/layer3/layer3.0/conv2/Conv;1.8432;0.6193166121621325
27;/layer3/layer3.0/conv3/Conv;1.2288;0.33944153641781705
28;/layer3/layer3.0/downsample/downsample.0/Conv;2.4576;0.7319413902654391
29;/layer3/layer3.1/conv1/Conv;1.2288;0.3663957724417367
30;/layer3/layer3.1/conv2/Conv;1.8432;0.5351883385652
31;/layer3/layer3.1/conv3/Conv;1.2288;0.33944153641781705
32;/layer3/layer3.2/conv1/Conv;1.2288;0.3663957724417367
33;/layer3/layer3.2/conv2/Conv;1.8432;0.5351883385652
34;/layer3/layer3.2/conv3/Conv;1.2288;0.33944153641781705
35;/layer3/layer3.3/conv1/Conv;1.2288;0.3663957724417367
36;/layer3/layer3.3/conv2/Conv;1.8432;0.5351883385652
37;/layer3/layer3.3/conv3/Conv;1.2288;0.33944153641781705
38;/layer3/layer3.4/conv1/Conv;1.2288;0.3663957724417367
39;/layer3/layer3.4/conv2/Conv;1.8432;0.5351883385652
40;/layer3/layer3.4/conv3/Conv;1.2288;0.33944153641781705
41;/layer3/layer3.5/conv1/Conv;1.2288;0.3663957724417367
42;/layer3/layer3.5/conv2/Conv;1.8432;0.5351883385652
43;/layer3/layer3.5/conv3/Conv;1.2288;0.33944153641781705
44;/layer4/layer4.0/conv1/Conv;2.4576;0.8554107351926191
45;/layer4/layer4.0/conv2/Conv;1.9660799999999998;0.9106886066091816
46;/layer4/layer4.0/conv3/Conv;1.31072;0.4781342989059036
47;/layer4/layer4.0/downsample/downsample.0/Conv;2.62144;0.9180407138230313
48;/layer4/layer4.1/conv1/Conv;1.31072;0.4000042461111137
49;/layer4/layer4.1/conv2/Conv;1.9660799999999998;0.8491771589682892
50;/layer4/layer4.1/conv3/Conv;1.31072;0.4781342989059036
51;/layer4/layer4.2/conv1/Conv;1.31072;0.4000042461111137
52;/layer4/layer4.2/conv2/Conv;1.9660799999999998;0.8491771589682892
53;/layer4/layer4.2/conv3/Conv;1.31072;0.4781342989059036
54;/fc/Gemm;0.04096;0.26825110491941656
