No.;Layer;Latency [ms];Energy [mJ]
1;/features/features.0/Conv;2.3188050000000002;0.7798301858550749
2;/features/features.3/Conv;24.51648;3.409082134084673
3;/features/features.6/Conv;24.08448;3.3142250934598447
4;/features/features.8/Conv;48.16896;6.672548583483114
5;/features/features.11/Conv;24.08448;3.7209527300746625
6;/features/features.13/Conv;48.16896;7.409096150317478
7;/features/features.16/Conv;13.76256;2.139313720829026
8;/features/features.18/Conv;13.76256;2.139313720829026
9;/classifier/classifier.0/Gemm;4.01408;13.382147476211154
10;/classifier/classifier.3/Gemm;0.65536;2.1854278964347986
11;/classifier/classifier.6/Gemm;0.08192;0.5343535647324038
