No.;Layer;Latency [ms];Energy [mJ]
1;/features/features.0/features.0.0/Conv;0.56448;0.10013152546569144
2;/features/features.1/features.1.0/block/block.0/block.0.0/Conv;2.25792;0.5472731621101258
3;/features/features.1/features.1.0/block/block.1/fc1/Conv;5e-06;2.869526298030151e-05
4;/features/features.1/features.1.0/block/block.1/fc2/Conv;5e-06;2.869526298030151e-05
5;/features/features.1/features.1.0/block/block.2/block.2.0/Conv;0.12544;0.08367039322141588
6;/features/features.2/features.2.0/block/block.0/block.0.0/Conv;0.37632;0.20172176926296764
7;/features/features.2/features.2.0/block/block.1/block.1.0/Conv;5.08032;1.5111459289361107
8;/features/features.2/features.2.0/block/block.2/fc1/Conv;1e-05;3.9573453680603016e-05
9;/features/features.2/features.2.0/block/block.2/fc2/Conv;1e-05;3.9604843680603016e-05
10;/features/features.2/features.2.0/block/block.3/block.3.0/Conv;0.14112;0.07268995701337085
11;/features/features.2/features.2.1/block/block.0/block.0.0/Conv;0.28224;0.0972659183179417
12;/features/features.2/features.2.1/block/block.1/block.1.0/Conv;15.24096;3.0860489685086123
13;/features/features.2/features.2.1/block/block.2/fc1/Conv;2.9999999999999997e-05;8.331201064180904e-05
14;/features/features.2/features.2.1/block/block.2/fc2/Conv;2.9999999999999997e-05;8.557601016180904e-05
