No.;Layer;Latency [ms];Energy [mJ]
1;/features/features.0/Conv;1.54587;0.7980998052866091
2;/features/features.2/Conv;24.73392;8.199683500764325
3;/features/features.5/Conv;12.25824;3.985236392094536
4;/features/features.7/Conv;24.51648;8.014028006310308
5;/features/features.10/Conv;12.04224;3.205287420448827
6;/features/features.12/Conv;24.08448;6.530013880129976
7;/features/features.15/Conv;12.04224;3.896596456077016
8;/features/features.17/Conv;24.08448;7.413422456652332
9;/features/features.20/Conv;6.88128;1.8622019409395252
10;/features/features.22/Conv;6.88128;1.8622019409395252
11;/classifier/classifier.0/Gemm;2.00704;13.425676931380456
12;/classifier/classifier.3/Gemm;0.32768;2.19253307307489
13;/classifier/classifier.6/Gemm;0.08192;0.5363308537475211
