0,8.0,8.0,6.0,16.0,4.0,6.0,16.0,6.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0,16.0,6.0,6.0,6.0,6.0,16.0,8.0,6.0,6.0,8.0,524.0,0.7470717430114746,1.0
1,8.0,8.0,6.0,8.0,4.0,6.0,16.0,6.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0,6.0,4.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,6.0,8.0,6.0,8.0,8.0,6.0,6.0,8.0,476.0,0.7434114217758179,1.0
2,8.0,8.0,6.0,8.0,4.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,6.0,8.0,6.0,8.0,4.0,8.0,8.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0,456.0,0.741337239742279,1.0
3,8.0,8.0,6.0,8.0,4.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,6.0,6.0,8.0,6.0,8.0,4.0,8.0,8.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0,452.0,0.7346266508102417,1.0
4,8.0,8.0,6.0,4.0,4.0,6.0,8.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,448.0,0.7264519333839417,1.0
5,8.0,8.0,6.0,4.0,4.0,8.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,8.0,6.0,8.0,8.0,6.0,6.0,8.0,444.0,0.7230356335639954,1.0
6,8.0,8.0,6.0,4.0,4.0,6.0,8.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,8.0,4.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,440.0,0.6919229030609131,1.0
7,8.0,8.0,6.0,4.0,4.0,8.0,8.0,6.0,6.0,4.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,6.0,8.0,436.0,0.6907027959823608,1.0
8,8.0,8.0,6.0,4.0,4.0,8.0,8.0,6.0,6.0,4.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,432.0,0.6905807852745056,1.0
