No.;Layer;Latency [ms];Energy [mJ]
1;/features/features.0/Conv;4.6376100000000005;0.8405736776825569
2;/features/features.2/Conv;98.93568;8.929108262606729
3;/features/features.5/Conv;49.03296;4.709565804963505
4;/features/features.7/Conv;98.06592;8.708786575671638
5;/features/features.10/Conv;48.16896;3.75957151605477
6;/features/features.12/Conv;96.33792;8.03301833675102
7;/features/features.15/Conv;48.16896;4.746219942559003
8;/features/features.17/Conv;96.33792;9.111722982538934
9;/features/features.20/Conv;27.52512;2.5185629237278873
10;/features/features.22/Conv;27.52512;2.5185629237278873
11;/classifier/classifier.0/Gemm;4.01408;13.471383728554066
12;/classifier/classifier.3/Gemm;0.65536;2.1999966603238272
13;/classifier/classifier.6/Gemm;0.10239999999999999;0.5377540978701588
