0,0,input,1,2,40.976928,11.729227427983234,0.02600073582082373,309174.0,154587.0,24493056.0,nondom
1,0,Relu_3,1,2,42.10228,11.533871308622432,0.027099588004963558,207936.0,948864.0,23960064.0,nondom
2,0,Add_1,1,2,42.98788,11.27492954064769,0.027728075202976443,107648.0,993920.0,23804256.0,nondom
3,0,Add_10,1,2,58.779270000000004,15.73034401487632,0.02927198238060836,51200.0,4733056.0,19836800.0,nondom
4,0,Relu_35,1,2,62.635942,16.254902503578055,0.025251020393734107,102400.0,6333056.0,18236800.0,nondom
5,0,Add_11,1,2,62.65927000000001,16.046648291031424,0.024849437259643815,51200.0,6493056.0,18076800.0,nondom
6,0,Relu_37,1,2,63.932614,16.588403678484788,0.024460427431293102,153600.0,6653056.0,17916800.0,nondom
7,0,Relu_38,1,2,66.515942,16.571206779733156,0.021890287629623337,102400.0,8093056.0,16476800.0,nondom
8,0,Add_12,1,2,66.53927,16.36295256718652,0.02158784656049476,51200.0,8253056.0,16316800.0,nondom
9,0,Conv_44,1,2,67.812614,16.90470795463989,0.021293648785963907,153600.0,8413056.0,16156800.0,nondom
10,0,Relu_41,1,2,70.39594199999999,16.887511055888258,0.019319057322734125,102400.0,9853056.0,14716800.0,nondom
11,0,Add_13,1,2,70.41927,16.679256843341626,0.019083109997335996,51200.0,10013056.0,14556800.0,nondom
12,0,Conv_47,1,2,71.69261399999999,17.22101223079499,0.01885285647169545,153600.0,10173056.0,14396800.0,nondom
13,0,Relu_44,1,2,74.275942,17.20381533204336,0.017288367902001233,102400.0,11613056.0,12956800.0,nondom
14,0,Add_14,1,2,74.29927,16.995561119496724,0.017099173152383042,51200.0,11773056.0,12796800.0,nondom
15,0,Conv_50,1,2,75.572614,17.53731650695009,0.016914074471993338,153600.0,11933056.0,12636800.0,nondom
16,0,Relu_47,1,2,78.15594200000001,17.52011960819846,0.015643978100933695,102400.0,13373056.0,11196800.0,nondom
17,0,Add_15,1,2,78.17927,17.31186539565183,0.015488900963347685,51200.0,13533056.0,11036800.0,nondom
18,0,Conv_53,1,2,79.452614,17.853620783105193,0.015336868174710241,153600.0,13693056.0,10876800.0,nondom
19,0,Relu_50,1,2,82.035942,17.83642388435356,0.014285232669298579,102400.0,15133056.0,9436800.0,nondom
20,0,Add_16,1,2,82.05927,17.628169671806926,0.01415581246153158,51200.0,15293056.0,9276800.0,nondom
21,0,Relu_52,1,2,83.33261399999999,18.169925059260294,0.014028716220955648,153600.0,15453056.0,9116800.0,nondom
22,0,Relu_53,1,2,85.915942,18.152728160508662,0.013143651169600944,102400.0,16893056.0,7676800.0,nondom
23,0,Add_17,1,2,85.93927,17.94447394796203,0.013034009902719364,51200.0,17053056.0,7516800.0,nondom
24,0,Relu_55,1,2,87.21261399999999,18.486229335415395,0.012926182706939137,153600.0,17213056.0,7356800.0,nondom
25,0,Relu_56,1,2,89.795942,18.469032436663767,0.012171023325035942,102400.0,18653056.0,5916800.0,nondom
26,0,Add_18,1,2,89.81926999999999,18.260778224117132,0.012076950463730744,51200.0,18813056.0,5756800.0,nondom
27,0,Relu_58,1,2,91.092614,18.8025336115705,0.011984320673576347,153600.0,18973056.0,5596800.0,nondom
28,0,Relu_59,1,2,93.67594199999999,18.785336712818868,0.011332425832672655,102400.0,20413056.0,4156800.0,nondom
29,0,Add_19,1,2,93.69927,18.577082500272237,0.011250826373197112,51200.0,20573056.0,3996800.0,nondom
30,0,Relu_61,1,2,94.972614,19.1188378877256,0.011170393631267095,153600.0,20733056.0,3836800.0,nondom
31,0,Relu_62,1,2,97.555942,19.101640988973973,0.010601939985386288,102400.0,22173056.0,2396800.0,nondom
32,0,Add_20,1,2,97.57927,18.893386776427338,0.010530488079698105,51200.0,22333056.0,2236800.0,nondom
33,0,Conv_68,1,2,98.85261399999999,19.435142163880705,0.010459992828628919,153600.0,22493056.0,2051200.0,nondom
34,0,output,1,2,101.04275799999999,18.959783852582444,0.00989683930581194,0.0,24493056.0,0.0,nondom
35,2,Add_3,1,2,45.90262399999999,11.832404903019293,0.029423663981757334,72000.0,1315456.0,23393600.0,nondom
36,0,Relu_0,1,2,45.034932,14.324951563682946,0.026402201098701197,831744.0,832608.0,24492192.0,dom
37,0,Conv_3,1,2,45.291932,13.548555075200545,0.027051951378986746,623808.0,947840.0,24065056.0,dom
38,0,Add_0,1,2,42.10228,11.533871308622432,0.027099588004963558,207936.0,948864.0,24064032.0,dom
